Language,Type,Relation,Region,word_string,word_string_type,count,dlevel,cell_count,language_glottolog,id,name,latitude,longitude,family_id,family_name,is_distance_symmetric,is_relation_symmetric
Evenki,D1,Place,asia,edu,1,6,2,6,Evenki,even1259,Evenki,61.972,94.689,tung1282,Tungusic,TRUE,TRUE
Evenki,D1,Source,asia,eduk|ergit,3,6,2,6,Evenki,even1259,Evenki,61.972,94.689,tung1282,Tungusic,TRUE,TRUE
Evenki,D2,Goal,asia,tadu|tala|tali|tartyki,5,6,2,6,Evenki,even1259,Evenki,61.972,94.689,tung1282,Tungusic,TRUE,TRUE
Evenki,D2,Place,asia,tadu,4,6,2,6,Evenki,even1259,Evenki,61.972,94.689,tung1282,Tungusic,TRUE,TRUE
Evenki,D2,Source,asia,taduk|target,6,6,2,6,Evenki,even1259,Evenki,61.972,94.689,tung1282,Tungusic,TRUE,TRUE
Ewe,D1,Goal,africa,afi|afisia,1,3,2,6,Ewe,ewee1241,Ewe,6.46061,0.814975,atla1278,Atlantic-Congo,FALSE,FALSE
Ewe,D1,Place,africa,afi|afisia,1,3,2,6,Ewe,ewee1241,Ewe,6.46061,0.814975,atla1278,Atlantic-Congo,FALSE,FALSE
Ewe,D1,Source,africa,afi|afisia,1,3,2,6,Ewe,ewee1241,Ewe,6.46061,0.814975,atla1278,Atlantic-Congo,FALSE,FALSE
Ewe,D2,Goal,africa,afíma,3,3,2,6,Ewe,ewee1241,Ewe,6.46061,0.814975,atla1278,Atlantic-Congo,FALSE,FALSE
Ewe,D2,Place,africa,afima,2,3,2,6,Ewe,ewee1241,Ewe,6.46061,0.814975,atla1278,Atlantic-Congo,FALSE,FALSE
Ewe,D2,Source,africa,afíma,3,3,2,6,Ewe,ewee1241,Ewe,6.46061,0.814975,atla1278,Atlantic-Congo,FALSE,FALSE
Faroese,D1,Goal,europe,her|higar,5,6,2,6,Faroese,faro1244,Faroese,62.0732,-6.88497,indo1319,Indo-European,TRUE,TRUE
Faroese,D1,Place,europe,her,4,6,2,6,Faroese,faro1244,Faroese,62.0732,-6.88497,indo1319,Indo-European,TRUE,TRUE
Faroese,D1,Source,europe,hiðan|hiðani|hiðanífrá,6,6,2,6,Faroese,faro1244,Faroese,62.0732,-6.88497,indo1319,Indo-European,TRUE,TRUE
Faroese,D2,Goal,europe,hagar|har,2,6,2,6,Faroese,faro1244,Faroese,62.0732,-6.88497,indo1319,Indo-European,TRUE,TRUE
Faroese,D2,Place,europe,har,3,6,2,6,Faroese,faro1244,Faroese,62.0732,-6.88497,indo1319,Indo-European,TRUE,TRUE
Faroese,D2,Source,europe,haðan|haðani|haðanífrá,1,6,2,6,Faroese,faro1244,Faroese,62.0732,-6.88497,indo1319,Indo-European,TRUE,TRUE
Fijian,D1,Goal,oceania,ki kē|mai,4,9,3,9,Fijian,fiji1243,Fijian,-18,178.33,aust1307,Austronesian,TRUE,TRUE
Fijian,D1,Place,oceania,e kē,1,9,3,9,Fijian,fiji1243,Fijian,-18,178.33,aust1307,Austronesian,TRUE,TRUE
Fijian,D1,Source,oceania,mai kē|yani,7,9,3,9,Fijian,fiji1243,Fijian,-18,178.33,aust1307,Austronesian,TRUE,TRUE
Fijian,D2,Goal,oceania,ki keri,6,9,3,9,Fijian,fiji1243,Fijian,-18,178.33,aust1307,Austronesian,TRUE,TRUE
Fijian,D2,Place,oceania,e keri,3,9,3,9,Fijian,fiji1243,Fijian,-18,178.33,aust1307,Austronesian,TRUE,TRUE
Fijian,D2,Source,oceania,mai keri,9,9,3,9,Fijian,fiji1243,Fijian,-18,178.33,aust1307,Austronesian,TRUE,TRUE
Fijian,D3,Goal,oceania,ki keā,5,9,3,9,Fijian,fiji1243,Fijian,-18,178.33,aust1307,Austronesian,TRUE,TRUE
Fijian,D3,Place,oceania,e keā,2,9,3,9,Fijian,fiji1243,Fijian,-18,178.33,aust1307,Austronesian,TRUE,TRUE
Fijian,D3,Source,oceania,mai keā,8,9,3,9,Fijian,fiji1243,Fijian,-18,178.33,aust1307,Austronesian,TRUE,TRUE
Finnish,D1,Goal,europe,tänne,6,9,3,9,Finnish,finn1318,Finnish,64.7628,25.5577,ural1272,Uralic,TRUE,TRUE
Finnish,D1,Place,europe,täällä,4,9,3,9,Finnish,finn1318,Finnish,64.7628,25.5577,ural1272,Uralic,TRUE,TRUE
Finnish,D1,Source,europe,täältä,5,9,3,9,Finnish,finn1318,Finnish,64.7628,25.5577,ural1272,Uralic,TRUE,TRUE
Finnish,D2,Goal,europe,sinne,3,9,3,9,Finnish,finn1318,Finnish,64.7628,25.5577,ural1272,Uralic,TRUE,TRUE
Finnish,D2,Place,europe,siellä,1,9,3,9,Finnish,finn1318,Finnish,64.7628,25.5577,ural1272,Uralic,TRUE,TRUE
Finnish,D2,Source,europe,sieltä,2,9,3,9,Finnish,finn1318,Finnish,64.7628,25.5577,ural1272,Uralic,TRUE,TRUE
Finnish,D3,Goal,europe,tuonne,9,9,3,9,Finnish,finn1318,Finnish,64.7628,25.5577,ural1272,Uralic,TRUE,TRUE
Finnish,D3,Place,europe,tuolla,7,9,3,9,Finnish,finn1318,Finnish,64.7628,25.5577,ural1272,Uralic,TRUE,TRUE
Finnish,D3,Source,europe,tuolta,8,9,3,9,Finnish,finn1318,Finnish,64.7628,25.5577,ural1272,Uralic,TRUE,TRUE
Fon,D1,Goal,africa,fí,1,2,2,6,Fon,fonn1241,Fon,7.15484,1.66495,atla1278,Atlantic-Congo,TRUE,TRUE
Fon,D1,Place,africa,fí,1,2,2,6,Fon,fonn1241,Fon,7.15484,1.66495,atla1278,Atlantic-Congo,TRUE,TRUE
Fon,D1,Source,africa,fí,1,2,2,6,Fon,fonn1241,Fon,7.15484,1.66495,atla1278,Atlantic-Congo,TRUE,TRUE
Fon,D2,Goal,africa,fínɛ́,2,2,2,6,Fon,fonn1241,Fon,7.15484,1.66495,atla1278,Atlantic-Congo,TRUE,TRUE
Fon,D2,Place,africa,fínɛ́,2,2,2,6,Fon,fonn1241,Fon,7.15484,1.66495,atla1278,Atlantic-Congo,TRUE,TRUE
Fon,D2,Source,africa,fínɛ́,2,2,2,6,Fon,fonn1241,Fon,7.15484,1.66495,atla1278,Atlantic-Congo,TRUE,TRUE
French,D1,Goal,europe,ici,4,6,3,9,French,stan1290,French,48,2,indo1319,Indo-European,TRUE,FALSE
French,D1,Place,europe,ici,4,6,3,9,French,stan1290,French,48,2,indo1319,Indo-European,TRUE,FALSE
French,D1,Source,europe,d'ici,1,6,3,9,French,stan1290,French,48,2,indo1319,Indo-European,TRUE,FALSE
French,D2,Goal,europe,là,5,6,3,9,French,stan1290,French,48,2,indo1319,Indo-European,TRUE,FALSE
French,D2,Place,europe,là,5,6,3,9,French,stan1290,French,48,2,indo1319,Indo-European,TRUE,FALSE
French,D2,Source,europe,de là,2,6,3,9,French,stan1290,French,48,2,indo1319,Indo-European,TRUE,FALSE
French,D3,Goal,europe,làbas,6,6,3,9,French,stan1290,French,48,2,indo1319,Indo-European,TRUE,FALSE
French,D3,Place,europe,làbas,6,6,3,9,French,stan1290,French,48,2,indo1319,Indo-European,TRUE,FALSE
French,D3,Source,europe,de là[bas],3,6,3,9,French,stan1290,French,48,2,indo1319,Indo-European,TRUE,FALSE
"Fulfulde, Adamawa",D1,Goal,africa,do’o|haa ɗo|ɗo|ɗō,3,4,2,6,Adamawa Fulfulde,adam1253,Adamawa Fulfulde,8.140326,13.077338,atla1278,Atlantic-Congo,TRUE,FALSE
"Fulfulde, Adamawa",D1,Place,africa,do’o|haa ɗo|ɗo|ɗō,3,4,2,6,Adamawa Fulfulde,adam1253,Adamawa Fulfulde,8.140326,13.077338,atla1278,Atlantic-Congo,TRUE,FALSE
"Fulfulde, Adamawa",D1,Source,africa,diga ɗo|haa ɗo,1,4,2,6,Adamawa Fulfulde,adam1253,Adamawa Fulfulde,8.140326,13.077338,atla1278,Atlantic-Congo,TRUE,FALSE
"Fulfulde, Adamawa",D2,Goal,africa,haa to|to,4,4,2,6,Adamawa Fulfulde,adam1253,Adamawa Fulfulde,8.140326,13.077338,atla1278,Atlantic-Congo,TRUE,FALSE
"Fulfulde, Adamawa",D2,Place,africa,haa to|to,4,4,2,6,Adamawa Fulfulde,adam1253,Adamawa Fulfulde,8.140326,13.077338,atla1278,Atlantic-Congo,TRUE,FALSE
"Fulfulde, Adamawa",D2,Source,africa,diga to|haa to,2,4,2,6,Adamawa Fulfulde,adam1253,Adamawa Fulfulde,8.140326,13.077338,atla1278,Atlantic-Congo,TRUE,FALSE
Garifuna,D1,Goal,americas,nyáhon,1,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D1,Place,americas,yáya,15,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D1,Source,americas,yágiyen,5,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D2,Goal,americas,nyén|nyénhi|nyíhi,3,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D2,Place,americas,nyé|nyén,2,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D2,Source,americas,nyéngiyen,4,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D3,Goal,americas,yáron,14,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D3,Place,americas,yára,12,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D3,Source,americas,yáragiyen,13,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D4,Goal,americas,yagûron,8,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D4,Place,americas,yagûra,6,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D4,Source,americas,yagûragiyen,7,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D5,Goal,americas,yágüton,11,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D5,Place,americas,yágüta,9,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D5,Source,americas,yágütagiyen,10,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D6,Goal,americas,yéton,18,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D6,Place,americas,yéte,16,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
Garifuna,D6,Source,americas,yétegiyen,17,18,6,18,Garifuna,gari1256,Garifuna,15.3529,-86.9091,araw1281,Arawakan,TRUE,TRUE
"Garrwa, Western",D1,Goal,oceania,nanginkurri|nayinkurri|nayiwadir,6,6,2,6,Garrwa,gara1269,Garrwa,-17.4504,137.72014,garr1260,Garrwan,TRUE,TRUE
"Garrwa, Western",D1,Place,oceania,nanginierg|nanginkanyidat|nanginyinaloc|nanyinaloc|naroot|nayinangistem|nayindaabs,5,6,2,6,Garrwa,gara1269,Garrwa,-17.4504,137.72014,garr1260,Garrwan,TRUE,TRUE
"Garrwa, Western",D1,Source,oceania,nanginbunanyi|nayinbunanyi,4,6,2,6,Garrwa,gara1269,Garrwa,-17.4504,137.72014,garr1260,Garrwan,TRUE,TRUE
"Garrwa, Western",D2,Goal,oceania,nanankurri|nanawadir,3,6,2,6,Garrwa,gara1269,Garrwa,-17.4504,137.72014,garr1260,Garrwan,TRUE,TRUE
"Garrwa, Western",D2,Place,oceania,nananginierg|nanankanyidat|nananyinaloc|nanaroot|nanastem|nanawanyierg|nandaabs,2,6,2,6,Garrwa,gara1269,Garrwa,-17.4504,137.72014,garr1260,Garrwan,TRUE,TRUE
"Garrwa, Western",D2,Source,oceania,nanamunanyi|nanankadi,1,6,2,6,Garrwa,gara1269,Garrwa,-17.4504,137.72014,garr1260,Garrwan,TRUE,TRUE
German,D1,Goal,europe,hierher|hierhin|nach hier,8,9,3,9,German,stan1295,German,48.649,12.4676,indo1319,Indo-European,TRUE,TRUE
German,D1,Place,europe,hier,7,9,3,9,German,stan1295,German,48.649,12.4676,indo1319,Indo-European,TRUE,TRUE
German,D1,Source,europe,hierher|von hier,9,9,3,9,German,stan1295,German,48.649,12.4676,indo1319,Indo-European,TRUE,TRUE
German,D2,Goal,europe,dahin|nach da,3,9,3,9,German,stan1295,German,48.649,12.4676,indo1319,Indo-European,TRUE,TRUE
German,D2,Place,europe,da,1,9,3,9,German,stan1295,German,48.649,12.4676,indo1319,Indo-European,TRUE,TRUE
German,D2,Source,europe,daher|von da,2,9,3,9,German,stan1295,German,48.649,12.4676,indo1319,Indo-European,TRUE,TRUE
German,D3,Goal,europe,dorthin|nach dort,6,9,3,9,German,stan1295,German,48.649,12.4676,indo1319,Indo-European,TRUE,TRUE
German,D3,Place,europe,dort,4,9,3,9,German,stan1295,German,48.649,12.4676,indo1319,Indo-European,TRUE,TRUE
German,D3,Source,europe,dorther|von dort,5,9,3,9,German,stan1295,German,48.649,12.4676,indo1319,Indo-European,TRUE,TRUE
Gidar,D1,Goal,africa,aŋka,2,4,2,6,Gidar,gida1247,Gidar,9.874715,14.07845,afro1255,Afro-Asiatic,TRUE,FALSE
Gidar,D1,Place,africa,aŋka,2,4,2,6,Gidar,gida1247,Gidar,9.874715,14.07845,afro1255,Afro-Asiatic,TRUE,FALSE
Gidar,D1,Source,africa,saŋka|səŋka,3,4,2,6,Gidar,gida1247,Gidar,9.874715,14.07845,afro1255,Afro-Asiatic,TRUE,FALSE
Gidar,D2,Goal,africa,ada|adaka,1,4,2,6,Gidar,gida1247,Gidar,9.874715,14.07845,afro1255,Afro-Asiatic,TRUE,FALSE
Gidar,D2,Place,africa,ada|adaka,1,4,2,6,Gidar,gida1247,Gidar,9.874715,14.07845,afro1255,Afro-Asiatic,TRUE,FALSE
Gidar,D2,Source,africa,sədaka,4,4,2,6,Gidar,gida1247,Gidar,9.874715,14.07845,afro1255,Afro-Asiatic,TRUE,FALSE
Gonja,D1,Goal,africa,m̀fé,1,2,2,6,Gonja,gonj1241,Gonja,8.48801,-0.72757,atla1278,Atlantic-Congo,TRUE,TRUE
Gonja,D1,Place,africa,m̀fé,1,2,2,6,Gonja,gonj1241,Gonja,8.48801,-0.72757,atla1278,Atlantic-Congo,TRUE,TRUE
Gonja,D1,Source,africa,m̀fé,1,2,2,6,Gonja,gonj1241,Gonja,8.48801,-0.72757,atla1278,Atlantic-Congo,TRUE,TRUE
Gonja,D2,Goal,africa,ǹdúng,2,2,2,6,Gonja,gonj1241,Gonja,8.48801,-0.72757,atla1278,Atlantic-Congo,TRUE,TRUE
Gonja,D2,Place,africa,ǹdúng,2,2,2,6,Gonja,gonj1241,Gonja,8.48801,-0.72757,atla1278,Atlantic-Congo,TRUE,TRUE
Gonja,D2,Source,africa,ǹdúng,2,2,2,6,Gonja,gonj1241,Gonja,8.48801,-0.72757,atla1278,Atlantic-Congo,TRUE,TRUE
"Greek, Modern",D1,Goal,europe,do|edó,3,5,2,6,Modern Greek,mode1248,Modern Greek,38.36,23.13,indo1319,Indo-European,FALSE,FALSE
"Greek, Modern",D1,Place,europe,edó,4,5,2,6,Modern Greek,mode1248,Modern Greek,38.36,23.13,indo1319,Indo-European,FALSE,FALSE
"Greek, Modern",D1,Source,europe,apó do|apó edó,1,5,2,6,Modern Greek,mode1248,Modern Greek,38.36,23.13,indo1319,Indo-European,FALSE,FALSE
"Greek, Modern",D2,Goal,europe,ekeí,5,5,2,6,Modern Greek,mode1248,Modern Greek,38.36,23.13,indo1319,Indo-European,FALSE,FALSE
"Greek, Modern",D2,Place,europe,ekeí,5,5,2,6,Modern Greek,mode1248,Modern Greek,38.36,23.13,indo1319,Indo-European,FALSE,FALSE
"Greek, Modern",D2,Source,europe,apó ekeí,2,5,2,6,Modern Greek,mode1248,Modern Greek,38.36,23.13,indo1319,Indo-European,FALSE,FALSE
Guaraní,D1,Goal,americas,ape,1,4,2,6,Paraguayan Guaran�,para1311,Paraguayan Guaraní,-25.60551,-57.08816,tupi1275,Tupian,TRUE,FALSE
Guaraní,D1,Place,americas,ape,1,4,2,6,Paraguayan Guaran�,para1311,Paraguayan Guaraní,-25.60551,-57.08816,tupi1275,Tupian,TRUE,FALSE
Guaraní,D1,Source,americas,coágui,2,4,2,6,Paraguayan Guaran�,para1311,Paraguayan Guaraní,-25.60551,-57.08816,tupi1275,Tupian,TRUE,FALSE
Guaraní,D2,Goal,americas,upepe,4,4,2,6,Paraguayan Guaran�,para1311,Paraguayan Guaraní,-25.60551,-57.08816,tupi1275,Tupian,TRUE,FALSE
Guaraní,D2,Place,americas,upepe,4,4,2,6,Paraguayan Guaran�,para1311,Paraguayan Guaraní,-25.60551,-57.08816,tupi1275,Tupian,TRUE,FALSE
Guaraní,D2,Source,americas,upegui,3,4,2,6,Paraguayan Guaran�,para1311,Paraguayan Guaraní,-25.60551,-57.08816,tupi1275,Tupian,TRUE,FALSE
Hamar,D1,Goal,africa,káshet|ɔ́ra|ɔ́rawal,2,6,2,6,Hamer-Banna,hame1242,Hamer-Banna,5.06515,36.5176,sout2845,South Omotic,TRUE,TRUE
Hamar,D1,Place,africa,káte,3,6,2,6,Hamer-Banna,hame1242,Hamer-Banna,5.06515,36.5176,sout2845,South Omotic,TRUE,TRUE
Hamar,D1,Source,africa,kárra,1,6,2,6,Hamer-Banna,hame1242,Hamer-Banna,5.06515,36.5176,sout2845,South Omotic,TRUE,TRUE
Hamar,D2,Goal,africa,us[]|óo|úsuwal[],6,6,2,6,Hamer-Banna,hame1242,Hamer-Banna,5.06515,36.5176,sout2845,South Omotic,TRUE,TRUE
Hamar,D2,Place,africa,óo,4,6,2,6,Hamer-Banna,hame1242,Hamer-Banna,5.06515,36.5176,sout2845,South Omotic,TRUE,TRUE
Hamar,D2,Source,africa,órra,5,6,2,6,Hamer-Banna,hame1242,Hamer-Banna,5.06515,36.5176,sout2845,South Omotic,TRUE,TRUE
Hawaiian,D1,Goal,oceania,mai|maila|ma‘ane‘i,6,6,2,6,Hawaiian,hawa1245,Hawaiian,19.6297,-155.43,aust1307,Austronesian,TRUE,TRUE
Hawaiian,D1,Place,oceania,eia|ma‘ane‘i|ne‘i|‘ane‘i|‘one‘i,3,6,2,6,Hawaiian,hawa1245,Hawaiian,19.6297,-155.43,aust1307,Austronesian,TRUE,TRUE
Hawaiian,D1,Source,oceania,aku,1,6,2,6,Hawaiian,hawa1245,Hawaiian,19.6297,-155.43,aust1307,Austronesian,TRUE,TRUE
Hawaiian,D2,Goal,oceania,aku|i laila,2,6,2,6,Hawaiian,hawa1245,Hawaiian,19.6297,-155.43,aust1307,Austronesian,TRUE,TRUE
Hawaiian,D2,Place,oceania,i laila|laila|lā|mālaila|‘ō,4,6,2,6,Hawaiian,hawa1245,Hawaiian,19.6297,-155.43,aust1307,Austronesian,TRUE,TRUE
Hawaiian,D2,Source,oceania,mai laila,5,6,2,6,Hawaiian,hawa1245,Hawaiian,19.6297,-155.43,aust1307,Austronesian,TRUE,TRUE
Hebrew,D1,Goal,asia,lexan,3,6,2,6,Modern Hebrew,hebr1245,Modern Hebrew,31.1056,35.0179,afro1255,Afro-Asiatic,TRUE,TRUE
Hebrew,D1,Place,asia,kan|po,1,6,2,6,Modern Hebrew,hebr1245,Modern Hebrew,31.1056,35.0179,afro1255,Afro-Asiatic,TRUE,TRUE
Hebrew,D1,Source,asia,mikan,4,6,2,6,Modern Hebrew,hebr1245,Modern Hebrew,31.1056,35.0179,afro1255,Afro-Asiatic,TRUE,TRUE
Hebrew,D2,Goal,asia,lešam|šama,2,6,2,6,Modern Hebrew,hebr1245,Modern Hebrew,31.1056,35.0179,afro1255,Afro-Asiatic,TRUE,TRUE
Hebrew,D2,Place,asia,šam,6,6,2,6,Modern Hebrew,hebr1245,Modern Hebrew,31.1056,35.0179,afro1255,Afro-Asiatic,TRUE,TRUE
Hebrew,D2,Source,asia,mišam,5,6,2,6,Modern Hebrew,hebr1245,Modern Hebrew,31.1056,35.0179,afro1255,Afro-Asiatic,TRUE,TRUE
Hindi,D1,Goal,asia,idhər|yəhã,1,6,2,6,Hindi,hind1269,Hindi,25,77,indo1319,Indo-European,TRUE,TRUE
Hindi,D1,Place,asia,yəhã,5,6,2,6,Hindi,hind1269,Hindi,25,77,indo1319,Indo-European,TRUE,TRUE
Hindi,D1,Source,asia,yəhã se,6,6,2,6,Hindi,hind1269,Hindi,25,77,indo1319,Indo-European,TRUE,TRUE
Hindi,D2,Goal,asia,udhər|vəhã,2,6,2,6,Hindi,hind1269,Hindi,25,77,indo1319,Indo-European,TRUE,TRUE
Hindi,D2,Place,asia,vəhã,3,6,2,6,Hindi,hind1269,Hindi,25,77,indo1319,Indo-European,TRUE,TRUE
Hindi,D2,Source,asia,vəhã se,4,6,2,6,Hindi,hind1269,Hindi,25,77,indo1319,Indo-European,TRUE,TRUE
Hmong Njua,D1,Goal,asia,nda᷉w nǔa|nǔa,2,2,2,6,Hmong Njua,hmon1264,Hmong Njua,22.5638,101.95,hmon1336,Hmong-Mien,TRUE,TRUE
Hmong Njua,D1,Place,asia,nda᷉w nǔa|nǔa,2,2,2,6,Hmong Njua,hmon1264,Hmong Njua,22.5638,101.95,hmon1336,Hmong-Mien,TRUE,TRUE
Hmong Njua,D1,Source,asia,nda᷉w nǔa|nǔa,2,2,2,6,Hmong Njua,hmon1264,Hmong Njua,22.5638,101.95,hmon1336,Hmong-Mien,TRUE,TRUE
Hmong Njua,D2,Goal,asia,hǎo ndǎw|ndǎw,1,2,2,6,Hmong Njua,hmon1264,Hmong Njua,22.5638,101.95,hmon1336,Hmong-Mien,TRUE,TRUE
Hmong Njua,D2,Place,asia,hǎo ndǎw|ndǎw,1,2,2,6,Hmong Njua,hmon1264,Hmong Njua,22.5638,101.95,hmon1336,Hmong-Mien,TRUE,TRUE
Hmong Njua,D2,Source,asia,hǎo ndǎw|ndǎw,1,2,2,6,Hmong Njua,hmon1264,Hmong Njua,22.5638,101.95,hmon1336,Hmong-Mien,TRUE,TRUE
Hungarian,D1,Goal,europe,ide,1,6,2,6,Hungarian,hung1274,Hungarian,46.9068585714,19.6555271429,ural1272,Uralic,TRUE,TRUE
Hungarian,D1,Place,europe,itt,3,6,2,6,Hungarian,hung1274,Hungarian,46.9068585714,19.6555271429,ural1272,Uralic,TRUE,TRUE
Hungarian,D1,Source,europe,innen,2,6,2,6,Hungarian,hung1274,Hungarian,46.9068585714,19.6555271429,ural1272,Uralic,TRUE,TRUE
Hungarian,D2,Goal,europe,oda,4,6,2,6,Hungarian,hung1274,Hungarian,46.9068585714,19.6555271429,ural1272,Uralic,TRUE,TRUE
Hungarian,D2,Place,europe,ott,6,6,2,6,Hungarian,hung1274,Hungarian,46.9068585714,19.6555271429,ural1272,Uralic,TRUE,TRUE
Hungarian,D2,Source,europe,onnan,5,6,2,6,Hungarian,hung1274,Hungarian,46.9068585714,19.6555271429,ural1272,Uralic,TRUE,TRUE
Icelandic,D1,Goal,europe,hingað|hér,3,6,2,6,Icelandic,icel1247,Icelandic,63.4837,-19.0212,indo1319,Indo-European,TRUE,TRUE
Icelandic,D1,Place,europe,hér|hérna,2,6,2,6,Icelandic,icel1247,Icelandic,63.4837,-19.0212,indo1319,Indo-European,TRUE,TRUE
Icelandic,D1,Source,europe,héðan,1,6,2,6,Icelandic,icel1247,Icelandic,63.4837,-19.0212,indo1319,Indo-European,TRUE,TRUE
Icelandic,D2,Goal,europe,þangað|þar,5,6,2,6,Icelandic,icel1247,Icelandic,63.4837,-19.0212,indo1319,Indo-European,TRUE,TRUE
Icelandic,D2,Place,europe,þar|þarna,6,6,2,6,Icelandic,icel1247,Icelandic,63.4837,-19.0212,indo1319,Indo-European,TRUE,TRUE
Icelandic,D2,Source,europe,þaðan,4,6,2,6,Icelandic,icel1247,Icelandic,63.4837,-19.0212,indo1319,Indo-European,TRUE,TRUE
Imonda,D1,Goal,oceania,õhiam|õsm,5,6,2,6,Imonda,imon1245,Imonda,-3.31228,141.171,bord1247,Border,TRUE,TRUE
Imonda,D1,Place,oceania,õhia,4,6,2,6,Imonda,imon1245,Imonda,-3.31228,141.171,bord1247,Border,TRUE,TRUE
Imonda,D1,Source,oceania,õhianéi,6,6,2,6,Imonda,imon1245,Imonda,-3.31228,141.171,bord1247,Border,TRUE,TRUE
Imonda,D2,Goal,oceania,ediam|esm,2,6,2,6,Imonda,imon1245,Imonda,-3.31228,141.171,bord1247,Border,TRUE,TRUE
Imonda,D2,Place,oceania,edia,1,6,2,6,Imonda,imon1245,Imonda,-3.31228,141.171,bord1247,Border,TRUE,TRUE
Imonda,D2,Source,oceania,edianéi,3,6,2,6,Imonda,imon1245,Imonda,-3.31228,141.171,bord1247,Border,TRUE,TRUE
"Inuktitut, Western Canadian",D1,Goal,americas,uvunga,12,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D1,Place,americas,uvani,10,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D1,Source,americas,uvanngat,11,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D2,Goal,americas,maunga,9,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D2,Place,americas,maani,7,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D2,Source,americas,maanngat,8,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D3,Goal,americas,ikunga,6,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D3,Place,americas,ikani,4,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D3,Source,americas,ikanngat,5,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D4,Goal,americas,avunga,3,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
"Inuktitut, Western Canadian",D4,Place,americas,avani,1,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
